NAMA_PROVINSI,NAMA_KABUPATEN,NAMA_KECAMATAN,NAMA_DESA,Data_Tahun,Jumlah
JAWA BARAT, BOGOR,TANJUNGSARI,TANJUNGRASA,2019,0
JAWA BARAT, BOGOR,TANJUNGSARI,ANTAJAYA,2019,0
JAWA BARAT, BOGOR,TANJUNGSARI,PASIR TANJUNG,2019,0
JAWA BARAT, BOGOR,TANJUNGSARI,CIBADAK,2019,0
JAWA BARAT, BOGOR,TANJUNGSARI,SUKARASA,2019,0
JAWA BARAT, BOGOR,TANJUNGSARI,SIRNASARI,2019,0
JAWA BARAT, BOGOR,TANJUNGSARI,BUANAJAYA,2019,0
JAWA BARAT, BOGOR,TANJUNGSARI,SIRNARASA,2019,0
JAWA BARAT, BOGOR,TAJURHALANG,TAJURHALANG,2019,62
JAWA BARAT, BOGOR,TAJURHALANG,CITAYAM,2019,3
JAWA BARAT, BOGOR,TAJURHALANG,SASAK PANJANG,2019,52
JAWA BARAT, BOGOR,TAJURHALANG,NANGGERANG,2019,52
JAWA BARAT, BOGOR,TAJURHALANG,SUKMAJAYA,2019,12
JAWA BARAT, BOGOR,TAJURHALANG,TONJONG,2019,0
JAWA BARAT, BOGOR,TAJURHALANG,KALISUREN,2019,52
JAWA BARAT, BOGOR,CIGOMBONG,CIGOMBONG,2019,0
JAWA BARAT, BOGOR,CIGOMBONG,WATESJAYA,2019,0
JAWA BARAT, BOGOR,CIGOMBONG,CIBURUY,2019,0
JAWA BARAT, BOGOR,CIGOMBONG,SROGOL,2019,0
JAWA BARAT, BOGOR,CIGOMBONG,CISALADA,2019,2
JAWA BARAT, BOGOR,CIGOMBONG,TUGUJAYA,2019,0
JAWA BARAT, BOGOR,CIGOMBONG,PASIRJAYA,2019,0
JAWA BARAT, BOGOR,CIGOMBONG,CIBURAYUT,2019,0
JAWA BARAT, BOGOR,CIGOMBONG,CIADEG,2019,1
JAWA BARAT, BOGOR,LEUWISADENG,LEUWISADENG,2019,0
JAWA BARAT, BOGOR,LEUWISADENG,BABAKAN SADENG,2019,18
JAWA BARAT, BOGOR,LEUWISADENG,SADENG KOLOT,2019,0
JAWA BARAT, BOGOR,LEUWISADENG,WANGUNJAYA,2019,0
JAWA BARAT, BOGOR,LEUWISADENG,KALONG I,2019,0
JAWA BARAT, BOGOR,LEUWISADENG,KALONG II,2019,0
JAWA BARAT, BOGOR,LEUWISADENG,SADENG,2019,0
JAWA BARAT, BOGOR,LEUWISADENG,SIBANTENG,2019,0
JAWA BARAT, BOGOR,TENJOLAYA,TAPOS I,2019,0
JAWA BARAT, BOGOR,TENJOLAYA,TAPOS II,2019,0
JAWA BARAT, BOGOR,TENJOLAYA,CIBITUNG TENGAH,2019,0
JAWA BARAT, BOGOR,TENJOLAYA,SITUDAUN,2019,9
JAWA BARAT, BOGOR,TENJOLAYA,CINANGNENG,2019,0
JAWA BARAT, BOGOR,TENJOLAYA,GUNUNG MALANG,2019,6
JAWA BARAT, BOGOR,TENJOLAYA,GUNUNG MULYA,2019,5
JAWA BARAT, SUKABUMI,PALABUHANRATU,TONJONG,2019,108
JAWA BARAT, SUKABUMI,PALABUHANRATU,CITEPUS,2019,0
JAWA BARAT, SUKABUMI,PALABUHANRATU,BUNIWANGI,2019,1
JAWA BARAT, SUKABUMI,PALABUHANRATU,CIBODAS,2019,0
JAWA BARAT, SUKABUMI,PALABUHANRATU,PASIRSUREN,2019,0
JAWA BARAT, SUKABUMI,PALABUHANRATU,CIKADU,2019,1
JAWA BARAT, SUKABUMI,PALABUHANRATU,CITARIK,2019,0
JAWA BARAT, SUKABUMI,PALABUHANRATU,CIMANGGU,2019,1
JAWA BARAT, SUKABUMI,PALABUHANRATU,JAYANTI,2019,0
JAWA BARAT, SUKABUMI,SIMPENAN,CIDADAP,2019,0
JAWA BARAT, SUKABUMI,SIMPENAN,LOJI,2019,0
JAWA BARAT, SUKABUMI,SIMPENAN,KERTAJAYA,2019,1
JAWA BARAT, SUKABUMI,SIMPENAN,CIHAUR,2019,0
JAWA BARAT, SUKABUMI,SIMPENAN,CIBUNTU,2019,0
JAWA BARAT, SUKABUMI,SIMPENAN,MEKARASIH,2019,0
JAWA BARAT, SUKABUMI,SIMPENAN,SANGRAWAYANG,2019,0
JAWA BARAT, SUKABUMI,CIKAKAK,CIKAKAK,2019,0
JAWA BARAT, SUKABUMI,CIKAKAK,CIMAJA,2019,8
JAWA BARAT, SUKABUMI,CIKAKAK,RIDOGALIH,2019,0
JAWA BARAT, SUKABUMI,CIKAKAK,SUKAMAJU,2019,0
JAWA BARAT, SUKABUMI,CIKAKAK,CILEUNGSING,2019,70
JAWA BARAT, SUKABUMI,CIKAKAK,MARGALAKSANA,2019,2
JAWA BARAT, SUKABUMI,CIKAKAK,SIRNARASA,2019,2
JAWA BARAT, SUKABUMI,CIKAKAK,GANDASOLI,2019,2
JAWA BARAT, SUKABUMI,CIKAKAK,CIRENDANG,2019,2
JAWA BARAT, SUKABUMI,BANTARGADUNG,BANTARGADUNG,2019,5
JAWA BARAT, SUKABUMI,BANTARGADUNG,MANGUNJAYA,2019,37
JAWA BARAT, SUKABUMI,BANTARGADUNG,BOJONGGALING,2019,1
JAWA BARAT, SUKABUMI,BANTARGADUNG,LIMUSNUNGGAL,2019,0
JAWA BARAT, SUKABUMI,BANTARGADUNG,BANTARGEBANG,2019,0
JAWA BARAT, SUKABUMI,BANTARGADUNG,BUANAJAYA,2019,0
JAWA BARAT, SUKABUMI,BANTARGADUNG,BOYONG SARI,2019,0
JAWA BARAT, SUKABUMI,CISOLOK,CISOLOK,2019,0
JAWA BARAT, SUKABUMI,CISOLOK,PASIR BARU,2019,0
JAWA BARAT, SUKABUMI,CISOLOK,CIKAHURIPAN,2019,0
JAWA BARAT, SUKABUMI,CISOLOK,CIKELAT,2019,0
JAWA BARAT, SUKABUMI,CISOLOK,CARINGIN,2019,2
JAWA BARAT, SUKABUMI,CISOLOK,GUNUNGKARAMAT,2019,0
JAWA BARAT, SUKABUMI,CISOLOK,GUNUNGTANJUNG,2019,0
JAWA BARAT, SUKABUMI,CISOLOK,KARANGPAPAK,2019,35
JAWA BARAT, SUKABUMI,CISOLOK,SIRNARESMI,2019,0
JAWA BARAT, SUKABUMI,CISOLOK,CICADAS,2019,0
JAWA BARAT, SUKABUMI,CISOLOK,WANAJAYA,2019,0
JAWA BARAT, SUKABUMI,CISOLOK,WANGUNSARI,2019,0
JAWA BARAT, SUKABUMI,CISOLOK,SUKARAME,2019,0
JAWA BARAT, SUKABUMI,CIKIDANG,CIKIDANG,2019,0
JAWA BARAT, SUKABUMI,CIKIDANG,CIKIRAY,2019,0
JAWA BARAT, SUKABUMI,CIKIDANG,GUNUNGMALANG,2019,0
JAWA BARAT, SUKABUMI,CIKIDANG,PANGKALAN,2019,0
JAWA BARAT, SUKABUMI,CIKIDANG,CICAREUH,2019,0
JAWA BARAT, SUKABUMI,CIKIDANG,TAMAN SARI,2019,0
JAWA BARAT, SUKABUMI,CIKIDANG,BUMI SARI,2019,0
JAWA BARAT, SUKABUMI,CIKIDANG,SAMPORA,2019,0
JAWA BARAT, SUKABUMI,CIKIDANG,NANGKAKONENG,2019,0
JAWA BARAT, SUKABUMI,CIKIDANG,MEKARNANGKA,2019,0
JAWA BARAT, SUKABUMI,CIKIDANG,CIJAMBE,2019,0
JAWA BARAT, SUKABUMI,CIKIDANG,CIKARAE THOYYIBAH,2019,0
JAWA BARAT, SUKABUMI,LENGKONG,LENGKONG,2019,3
JAWA BARAT, SUKABUMI,LENGKONG,CILANGKAP,2019,2
JAWA BARAT, SUKABUMI,LENGKONG,TEGALLEGA,2019,200
JAWA BARAT, SUKABUMI,LENGKONG,NEGLASARI,2019,20
JAWA BARAT, SUKABUMI,LENGKONG,LANGKAPJAYA,2019,2
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,JAMPANGTENGAH,2019,2
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,PADABEUNGHAR,2019,2
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,BANTARPANJANG,2019,1
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,BOJONGJENGKOL,2019,0
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,NANGERANG,2019,12
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,TANJUNGSARI,2019,2
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,SINDANGRESMI,2019,1
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,PANUMBANGAN,2019,0
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,CIJULANG,2019,0
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,BANTARAGUNG,2019,2
JAWA BARAT, SUKABUMI,JAMPANGTENGAH,BOJONGTIPAR,2019,3
JAWA BARAT, SUKABUMI,WARUNGKIARA,WARUNGKIARA,2019,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,BOJONGKERTA,2019,2
JAWA BARAT, SUKABUMI,WARUNGKIARA,GIRIJAYA,2019,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,BANTARKALONG,2019,15
JAWA BARAT, SUKABUMI,WARUNGKIARA,HEGARMANAH,2019,2
JAWA BARAT, SUKABUMI,WARUNGKIARA,UBRUG,2019,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,SIRNAJAYA,2019,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,SUKAHARJA,2019,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,KERTAMUKTI,2019,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,MEKARJAYA,2019,15
JAWA BARAT, SUKABUMI,WARUNGKIARA,DAMARRAJA,2019,0
JAWA BARAT, SUKABUMI,WARUNGKIARA,TARISI,2019,20
JAWA BARAT, SUKABUMI,CIKEMBAR,CIKEMBAR,2019,0
JAWA BARAT, SUKABUMI,CIKEMBAR,PARAKANLIMA,2019,0
JAWA BARAT, SUKABUMI,CIKEMBAR,BOJONG,2019,8
JAWA BARAT, SUKABUMI,CIKEMBAR,CIMANGGU,2019,4
JAWA BARAT, SUKABUMI,CIKEMBAR,BOJONGKEMBAR,2019,2
JAWA BARAT, SUKABUMI,CIKEMBAR,SUKAMAJU,2019,0
JAWA BARAT, SUKABUMI,CIKEMBAR,CIBATU,2019,2
JAWA BARAT, SUKABUMI,CIKEMBAR,KERTARAHARJA,2019,0
JAWA BARAT, SUKABUMI,CIKEMBAR,SUKAMULYA,2019,10
JAWA BARAT, SUKABUMI,CIKEMBAR,BOJONGRAHARJA,2019,0
JAWA BARAT, SUKABUMI,CIBADAK,SEKARWANGI,2019,52
JAWA BARAT, SUKABUMI,CIBADAK,PAMURUYAN,2019,0
JAWA BARAT, SUKABUMI,CIBADAK,KARANGTENGAH,2019,2
JAWA BARAT, SUKABUMI,CIBADAK,NEGLASARI,2019,0
JAWA BARAT, SUKABUMI,CIBADAK,WARNAJATI,2019,8
JAWA BARAT, SUKABUMI,CIBADAK,TENJOJAYA,2019,43
JAWA BARAT, SUKABUMI,CIBADAK,CIHEULANG TONGGOH,2019,5
JAWA BARAT, SUKABUMI,CIBADAK,SUKASIRNA,2019,0
JAWA BARAT, SUKABUMI,CIBADAK,BATUNUNGGAL,2019,0
JAWA BARAT, SUKABUMI,NAGRAK,KALAPAREA,2019,21
JAWA BARAT, SUKABUMI,NAGRAK,PAWENANG,2019,0
JAWA BARAT, SUKABUMI,NAGRAK,NAGRAK UTARA,2019,0
JAWA BARAT, SUKABUMI,NAGRAK,CISARUA,2019,13
JAWA BARAT, SUKABUMI,NAGRAK,BALEKAMBANG,2019,60
JAWA BARAT, SUKABUMI,NAGRAK,BABAKAN PANJANG,2019,0
JAWA BARAT, SUKABUMI,NAGRAK,DARMAREJA,2019,0
JAWA BARAT, SUKABUMI,NAGRAK,CIHANYAWAR,2019,0
JAWA BARAT, SUKABUMI,NAGRAK,NAGRAK SELATAN,2019,46
JAWA BARAT, SUKABUMI,NAGRAK,GIRIJAYA,2019,0
JAWA BARAT, SUKABUMI,PARUNGKUDA,PARUNGKUDA,2019,0
JAWA BARAT, SUKABUMI,PARUNGKUDA,PALASARI HILIR,2019,11
JAWA BARAT, SUKABUMI,PARUNGKUDA,KOMPA,2019,5
JAWA BARAT, SUKABUMI,PARUNGKUDA,PONDOKKASO LANDEUH,2019,28
JAWA BARAT, SUKABUMI,PARUNGKUDA,SUNDAWENANG,2019,37
JAWA BARAT, SUKABUMI,PARUNGKUDA,BOJONGKOKOSAN,2019,8
JAWA BARAT, SUKABUMI,PARUNGKUDA,LANGENSARI,2019,0
JAWA BARAT, SUKABUMI,PARUNGKUDA,BABAKANJAYA,2019,0
JAWA BARAT, SUKABUMI,BOJONGGENTENG,BOJONGGENTENG,2019,3
JAWA BARAT, SUKABUMI,BOJONGGENTENG,CIBODAS,2019,15
JAWA BARAT, SUKABUMI,BOJONGGENTENG,BEREKAH,2019,3
JAWA BARAT, SUKABUMI,BOJONGGENTENG,CIPANENGAH,2019,67
JAWA BARAT, SUKABUMI,BOJONGGENTENG,BOJONGGALING,2019,2
JAWA BARAT, SUKABUMI,PARAKANSALAK,PARAKAN SALAK,2019,0
JAWA BARAT, SUKABUMI,PARAKANSALAK,BOJONG LONGOK,2019,2
JAWA BARAT, SUKABUMI,PARAKANSALAK,SUKAKERSA,2019,0
JAWA BARAT, SUKABUMI,PARAKANSALAK,SUKATANI,2019,0
JAWA BARAT, SUKABUMI,PARAKANSALAK,BOJONGASIH,2019,2
JAWA BARAT, SUKABUMI,PARAKANSALAK,LEBAKSARI,2019,0
JAWA BARAT, SUKABUMI,CICURUG,NYANGKOWEK,2019,0
JAWA BARAT, SUKABUMI,CICURUG,TENJOLAYA,2019,0
JAWA BARAT, SUKABUMI,CICURUG,BENDA,2019,0
JAWA BARAT, SUKABUMI,CICURUG,PASAWAHAN,2019,0
JAWA BARAT, SUKABUMI,CICURUG,CISAAT,2019,0
JAWA BARAT, SUKABUMI,CICURUG,PURWASARI,2019,0
JAWA BARAT, SUKABUMI,CICURUG,CARINGIN,2019,0
JAWA BARAT, SUKABUMI,CICURUG,TENJOAYU,2019,0
JAWA BARAT, SUKABUMI,CICURUG,KUTAJAYA,2019,0
JAWA BARAT, SUKABUMI,CICURUG,MEKARSARI,2019,0
JAWA BARAT, SUKABUMI,CICURUG,BANGBAYANG,2019,0
JAWA BARAT, SUKABUMI,CICURUG,NANGGERANG,2019,0
JAWA BARAT, SUKABUMI,CIDAHU,PONDOKASO TONGGOH,2019,10
JAWA BARAT, SUKABUMI,CIDAHU,BABAKANPARI,2019,0
JAWA BARAT, SUKABUMI,CIDAHU,PONDOKASO TENGAH,2019,0
JAWA BARAT, SUKABUMI,CIDAHU,CIDAHU,2019,0
JAWA BARAT, SUKABUMI,CIDAHU,TANGKIL,2019,43
JAWA BARAT, SUKABUMI,CIDAHU,JAYABAKTI,2019,0
JAWA BARAT, SUKABUMI,CIDAHU,GIRIJAYA,2019,0
JAWA BARAT, SUKABUMI,CIDAHU,PASIRDOTON,2019,0
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,KALAPANUNGGAL,2019,5
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,PALASARI GIRANG,2019,2
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,PULOSARI,2019,1
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,MAKASARI,2019,2
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,KADUNUNGGAL,2019,2
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,WALANG SARI,2019,1
JAWA BARAT, SUKABUMI,KALAPANUNGGAL,GUNUNGENDUT,2019,15
JAWA BARAT, SUKABUMI,KABANDUNGAN,KABANDUNGAN,2019,30
JAWA BARAT, SUKABUMI,KABANDUNGAN,CIPEUTEUY,2019,26
JAWA BARAT, SUKABUMI,KABANDUNGAN,CIHAMERANG,2019,27
JAWA BARAT, SUKABUMI,KABANDUNGAN,TUGUBANDUNG,2019,7
JAWA BARAT, SUKABUMI,KABANDUNGAN,MEKARJAYA,2019,5
JAWA BARAT, SUKABUMI,KABANDUNGAN,CIANAGA,2019,15
JAWA BARAT, SUKABUMI,WALURAN,WALURAN,2019,0
JAWA BARAT, SUKABUMI,WALURAN,SUKAMUKTI,2019,0
JAWA BARAT, SUKABUMI,WALURAN,CARINGINNUNGGAL,2019,0
JAWA BARAT, SUKABUMI,WALURAN,MEKARMUKTI,2019,6
JAWA BARAT, SUKABUMI,WALURAN,MANGUNJAYA,2019,0
JAWA BARAT, SUKABUMI,WALURAN,WALURAN MANDIRI,2019,0
JAWA BARAT, SUKABUMI,JAMPANGKULON,BOJONGGENTENG,2019,5
JAWA BARAT, SUKABUMI,JAMPANGKULON,CIKARANG,2019,5
JAWA BARAT, SUKABUMI,JAMPANGKULON,BOJONGSARI,2019,5
JAWA BARAT, SUKABUMI,JAMPANGKULON,NAGRAKSARI,2019,2
JAWA BARAT, SUKABUMI,JAMPANGKULON,MEKARJAYA,2019,1
JAWA BARAT, SUKABUMI,JAMPANGKULON,TANJUNG,2019,0
JAWA BARAT, SUKABUMI,JAMPANGKULON,CIPARAY,2019,11
JAWA BARAT, SUKABUMI,JAMPANGKULON,PADAJAYA,2019,2
JAWA BARAT, SUKABUMI,JAMPANGKULON,KARANGANYAR,2019,0
JAWA BARAT, SUKABUMI,JAMPANGKULON,CIKARANGGEUSAN,2019,0
JAWA BARAT, SUKABUMI,CIEMAS,CIEMAS,2019,7
JAWA BARAT, SUKABUMI,CIEMAS,CIBENDA,2019,6
JAWA BARAT, SUKABUMI,CIEMAS,CIWARU,2019,2
JAWA BARAT, SUKABUMI,CIEMAS,MEKARJAYA,2019,15
JAWA BARAT, SUKABUMI,CIEMAS,GIRIMUKTI,2019,4
JAWA BARAT, SUKABUMI,CIEMAS,TAMANJAYA,2019,3
JAWA BARAT, SUKABUMI,CIEMAS,MANDRAJAYA,2019,3
JAWA BARAT, SUKABUMI,CIEMAS,SIDAMULYA,2019,3
JAWA BARAT, SUKABUMI,CIEMAS,MEKARSAKTI,2019,1
JAWA BARAT, SUKABUMI,KALIBUNDER,KALIBUNDER,2019,1
JAWA BARAT, SUKABUMI,KALIBUNDER,BOJONG,2019,2
JAWA BARAT, SUKABUMI,KALIBUNDER,CIMAHPAR,2019,0
JAWA BARAT, SUKABUMI,KALIBUNDER,SEKARSARI,2019,0
JAWA BARAT, SUKABUMI,KALIBUNDER,SUKALUYU,2019,0
JAWA BARAT, SUKABUMI,KALIBUNDER,BALEKAMBANG,2019,0
JAWA BARAT, SUKABUMI,KALIBUNDER,MEKARWANGI,2019,0
JAWA BARAT, SUKABUMI,SURADE,JAGAMUKTI,2019,1
JAWA BARAT, SUKABUMI,SURADE,CITANGLAR,2019,0
JAWA BARAT, SUKABUMI,SURADE,WANASARI,2019,4
JAWA BARAT, SUKABUMI,SURADE,SIRNASARI,2019,12
JAWA BARAT, SUKABUMI,SURADE,KADALEMAN,2019,3
JAWA BARAT, SUKABUMI,SURADE,GUNUNGSUNGGING,2019,0
JAWA BARAT, SUKABUMI,SURADE,CIPEUNDEUY,2019,2
JAWA BARAT, SUKABUMI,SURADE,PASIRIPIS,2019,0
JAWA BARAT, SUKABUMI,SURADE,BUNIWANGI,2019,2
JAWA BARAT, SUKABUMI,SURADE,SUKATANI,2019,16
JAWA BARAT, SUKABUMI,SURADE,KADEMANGAN,2019,0
JAWA BARAT, SUKABUMI,CIBITUNG,TALAGAMURNI,2019,1
JAWA BARAT, SUKABUMI,CIBITUNG,BANYUMURNI,2019,6
JAWA BARAT, SUKABUMI,CIBITUNG,CIBITUNG,2019,16
JAWA BARAT, SUKABUMI,CIBITUNG,CIDAHU,2019,0
JAWA BARAT, SUKABUMI,CIBITUNG,CIBODAS,2019,0
JAWA BARAT, SUKABUMI,CIBITUNG,BANYUWANGI,2019,3
JAWA BARAT, SUKABUMI,CIRACAP,CIRACAP,2019,0
JAWA BARAT, SUKABUMI,CIRACAP,CIKANGKUNG,2019,0
JAWA BARAT, SUKABUMI,CIRACAP,GUNUNGBATU,2019,0
JAWA BARAT, SUKABUMI,CIRACAP,PURWASEDAR,2019,0
JAWA BARAT, SUKABUMI,CIRACAP,PASIRPANJANG,2019,0
JAWA BARAT, SUKABUMI,CIRACAP,MEKARSARI,2019,0
JAWA BARAT, SUKABUMI,CIRACAP,UJUNG GENTENG,2019,0
JAWA BARAT, SUKABUMI,CIRACAP,PANGUMBAHAN,2019,4
JAWA BARAT, SUKABUMI,GUNUNGGURUH,CIKUJANG,2019,24
JAWA BARAT, SUKABUMI,GUNUNGGURUH,GUNUNGGURUH,2019,475
JAWA BARAT, SUKABUMI,GUNUNGGURUH,CIBENTANG,2019,10
JAWA BARAT, SUKABUMI,GUNUNGGURUH,SIRNARESMI,2019,0
JAWA BARAT, SUKABUMI,GUNUNGGURUH,KEBONMANGGU,2019,1
JAWA BARAT, SUKABUMI,GUNUNGGURUH,CIBOLANG,2019,1
JAWA BARAT, SUKABUMI,GUNUNGGURUH,MANGKALAYA,2019,10
JAWA BARAT, SUKABUMI,CICANTAYAN,CICANTAYAN,2019,0
JAWA BARAT, SUKABUMI,CICANTAYAN,LEMBURSAWAH,2019,0
JAWA BARAT, SUKABUMI,CICANTAYAN,CIJALINGAN,2019,0
JAWA BARAT, SUKABUMI,CICANTAYAN,CISANDE,2019,0
JAWA BARAT, SUKABUMI,CICANTAYAN,CIMAHI,2019,0
JAWA BARAT, SUKABUMI,CICANTAYAN,HEGARMANAH,2019,0
JAWA BARAT, SUKABUMI,CICANTAYAN,SIKADAMAI,2019,0
JAWA BARAT, SUKABUMI,CICANTAYAN,CIMANGGIS,2019,2
JAWA BARAT, SUKABUMI,CISAAT,GUNUNGJAYA,2019,4
JAWA BARAT, SUKABUMI,CISAAT,SUKASARI,2019,25
JAWA BARAT, SUKABUMI,CISAAT,SUKAMANAH,2019,0
JAWA BARAT, SUKABUMI,CISAAT,CISAAT,2019,4
JAWA BARAT, SUKABUMI,CISAAT,NAGRAK,2019,0
JAWA BARAT, SUKABUMI,CISAAT,BABAKAN,2019,0
JAWA BARAT, SUKABUMI,CISAAT,SUKAMANTRI,2019,8
JAWA BARAT, SUKABUMI,CISAAT,CIBATU,2019,0
JAWA BARAT, SUKABUMI,CISAAT,SELAJAMBE,2019,0
JAWA BARAT, SUKABUMI,CISAAT,PADAASIH,2019,0
JAWA BARAT, SUKABUMI,CISAAT,CIBOLANG KALER,2019,0
JAWA BARAT, SUKABUMI,CISAAT,KUTASIRNA,2019,0
JAWA BARAT, SUKABUMI,CISAAT,SUKARESMI,2019,0
JAWA BARAT, SUKABUMI,KADUDAMPIT,KADUDAMPIT,2019,0
JAWA BARAT, SUKABUMI,KADUDAMPIT,CITAMIANG,2019,0
JAWA BARAT, SUKABUMI,KADUDAMPIT,MUARADUA,2019,0
JAWA BARAT, SUKABUMI,KADUDAMPIT,GEDEPANGRANGO,2019,0
JAWA BARAT, SUKABUMI,KADUDAMPIT,SUKAMANIS,2019,43
JAWA BARAT, SUKABUMI,KADUDAMPIT,UNDRUSBINANGUN,2019,3
JAWA BARAT, SUKABUMI,KADUDAMPIT,CIPETIR,2019,0
JAWA BARAT, SUKABUMI,KADUDAMPIT,SUKAMAJU,2019,1
JAWA BARAT, SUKABUMI,KADUDAMPIT,CIKAHURIPAN,2019,5
JAWA BARAT, SUKABUMI,CARINGIN,CARINGIN WETAN,2019,5
JAWA BARAT, SUKABUMI,CARINGIN,SUKAMULYA,2019,7
JAWA BARAT, SUKABUMI,CARINGIN,CARINGIN KULON,2019,14
JAWA BARAT, SUKABUMI,CARINGIN,SEUSEUPAN,2019,2
JAWA BARAT, SUKABUMI,CARINGIN,CIJENGKOL,2019,13
JAWA BARAT, SUKABUMI,CARINGIN,MEKARJAYA,2019,3
JAWA BARAT, SUKABUMI,CARINGIN,TALAGA,2019,12
JAWA BARAT, SUKABUMI,CARINGIN,CIKEMBANG,2019,1
JAWA BARAT, SUKABUMI,CARINGIN,PASIR DATAR INDAH,2019,5
JAWA BARAT, SUKABUMI,SUKABUMI,PARUNGSEAH,2019,10
JAWA BARAT, SUKABUMI,SUKABUMI,SUNDAJAYA GIRANG,2019,0
JAWA BARAT, SUKABUMI,SUKABUMI,KARAWANG,2019,6
JAWA BARAT, SUKABUMI,SUKABUMI,WARNASARI,2019,0
JAWA BARAT, SUKABUMI,SUKABUMI,SUKAJAYA,2019,2
JAWA BARAT, SUKABUMI,SUKABUMI,PERBAWATI,2019,0
JAWA BARAT, SUKABUMI,SUKARAJA,PASIRHALANG,2019,12
JAWA BARAT, SUKABUMI,SUKARAJA,SELAWI,2019,0
JAWA BARAT, SUKABUMI,SUKARAJA,LANGENSARI,2019,0
JAWA BARAT, SUKABUMI,SUKARAJA,SUKARAJA,2019,0
JAWA BARAT, SUKABUMI,SUKARAJA,LIMBANGAN,2019,0
JAWA BARAT, SUKABUMI,SUKARAJA,CISARUA,2019,0
JAWA BARAT, SUKABUMI,SUKARAJA,SUKAMEKAR,2019,0
JAWA BARAT, SUKABUMI,SUKARAJA,SELAWANGI,2019,0
JAWA BARAT, SUKABUMI,SUKARAJA,MARGALUYU,2019,0
JAWA BARAT, SUKABUMI,KEBONPEDES,KEBONPEDES,2019,4
JAWA BARAT, SUKABUMI,KEBONPEDES,CIKARET,2019,9
JAWA BARAT, SUKABUMI,KEBONPEDES,BOJONGSAWAH,2019,11
JAWA BARAT, SUKABUMI,KEBONPEDES,SASAGARAN,2019,9
JAWA BARAT, SUKABUMI,KEBONPEDES,JAMBENENGGANG,2019,1
JAWA BARAT, SUKABUMI,CIREUNGHAS,CIREUNGHAS,2019,2
JAWA BARAT, SUKABUMI,CIREUNGHAS,CIPURUT,2019,43
JAWA BARAT, SUKABUMI,CIREUNGHAS,BENCOY,2019,0
JAWA BARAT, SUKABUMI,CIREUNGHAS,CIKURUTUG,2019,23
JAWA BARAT, SUKABUMI,CIREUNGHAS,TEGALPANJANG,2019,6
JAWA BARAT, SUKABUMI,SUKALARANG,SUKALARANG,2019,27
JAWA BARAT, SUKABUMI,SUKALARANG,SUKAMAJU,2019,6
JAWA BARAT, SUKABUMI,SUKALARANG,CIMANGKOK,2019,9
JAWA BARAT, SUKABUMI,SUKALARANG,TITISAN,2019,0
JAWA BARAT, SUKABUMI,SUKALARANG,SEMPLAK,2019,5
JAWA BARAT, SUKABUMI,SUKALARANG,PRIANGANJAYA,2019,0
JAWA BARAT, SUKABUMI,PABUARAN,PABUARAN,2019,1
JAWA BARAT, SUKABUMI,PABUARAN,CIWALAT,2019,1
JAWA BARAT, SUKABUMI,PABUARAN,SIRNASARI,2019,0
JAWA BARAT, SUKABUMI,PABUARAN,BANTARSARI,2019,4
JAWA BARAT, SUKABUMI,PABUARAN,SUKAJAYA,2019,0
JAWA BARAT, SUKABUMI,PABUARAN,CIBADAK,2019,3
JAWA BARAT, SUKABUMI,PABUARAN,LEMBUR SAWAH,2019,2
JAWA BARAT, SUKABUMI,PURABAYA,PURABAYA,2019,0
JAWA BARAT, SUKABUMI,PURABAYA,NEGLASARI,2019,0
JAWA BARAT, SUKABUMI,PURABAYA,PAGELARAN,2019,2
JAWA BARAT, SUKABUMI,PURABAYA,CIMERANG,2019,0
JAWA BARAT, SUKABUMI,PURABAYA,CITAMIANG,2019,0
JAWA BARAT, SUKABUMI,PURABAYA,MARGALUYU,2019,10
JAWA BARAT, SUKABUMI,PURABAYA,CICUKANG,2019,12
JAWA BARAT, SUKABUMI,NYALINDUNG,NYALINDUNG,2019,2
JAWA BARAT, SUKABUMI,NYALINDUNG,NEGLASARI,2019,0
JAWA BARAT, SUKABUMI,NYALINDUNG,SUKAMAJU,2019,0
